instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,off_balance_type,notional_amount,draw_down_probability,expiry_date,settlement_date,derivative_type,pay_leg_currency,receive_leg_currency,pay_leg_amount,receive_leg_amount,is_payer,utilized_amount,available_amount,data_source,version
OFF_BAL_00001244,off_balance,99999,6257401.775421168,RUB,2024-09-16,,,CPTY_OFF_BAL_0244,corporate,2024-12-31,credit_line,6257401.775421168,0.27110821369259275,2027-06-21,,,,,,,,3078587.3215149217,3178814.453906246,mock_generator,1.0
OFF_BAL_00001245,off_balance,99999,65573722.49646757,RUB,2024-12-13,,,CPTY_OFF_BAL_0245,bank,2024-12-31,credit_line,65573722.49646757,0.39945410526288627,2027-06-12,,,,,,,,11583763.75255907,53989958.743908495,mock_generator,1.0
OFF_BAL_00001246,off_balance,99999,1000000.0,RUB,2024-10-22,,,CPTY_OFF_BAL_0246,bank,2024-12-31,guarantee,1000000.0,0.5032139878826978,2027-07-28,,,,,,,,165575.53868514314,834424.4613148569,mock_generator,1.0
OFF_BAL_00001247,off_balance,99999,979094.376038692,EUR,2024-10-02,,0.08859460290518764,CPTY_OFF_BAL_0247,corporate,2024-12-31,swap,979094.376038692,,2026-04-06,2026-04-06,IRS,EUR,EUR,,,True,,,mock_generator,1.0
OFF_BAL_00001248,off_balance,99999,117647.05882352941,USD,2024-11-30,,,CPTY_OFF_BAL_0248,bank,2024-12-31,forward,117647.05882352941,,2025-07-10,2025-07-10,FX_FORWARD,USD,RUB,117647.05882352941,10000000.0,,,,mock_generator,1.0
OFF_BAL_00001249,off_balance,99999,5168926.146514542,RUB,2024-11-07,,,CPTY_OFF_BAL_0249,bank,2024-12-31,credit_line,5168926.146514542,0.3590037468471529,2025-12-05,,,,,,,,1965839.8158040845,3203086.3307104576,mock_generator,1.0
OFF_BAL_00001250,off_balance,99999,183250.27091298814,EUR,2024-08-26,,,CPTY_OFF_BAL_0250,corporate,2024-12-31,guarantee,183250.27091298814,0.265885747312733,2026-08-04,,,,,,,,62487.08994294001,120763.18097004812,mock_generator,1.0
OFF_BAL_00001251,off_balance,99999,25823276.781820312,RUB,2024-07-19,,,CPTY_OFF_BAL_0251,bank,2024-12-31,forward,25823276.781820312,,2025-02-13,2025-02-13,FX_FORWARD,RUB,EUR,25823276.781820312,286925.29757578124,,,,mock_generator,1.0
OFF_BAL_00001252,off_balance,99999,303357.5062249823,EUR,2024-12-14,,,CPTY_OFF_BAL_0252,corporate,2024-12-31,credit_line,303357.5062249823,0.5238464183262217,2026-11-05,,,,,,,,67614.79592550066,235742.71029948167,mock_generator,1.0
OFF_BAL_00001253,off_balance,99999,46182398.53204286,RUB,2024-12-14,,,CPTY_OFF_BAL_0253,bank,2024-12-31,credit_line,46182398.53204286,0.34486474246544624,2026-09-13,,,,,,,,2745639.657992808,43436758.87405005,mock_generator,1.0
OFF_BAL_00001254,off_balance,99999,378567.87152722134,USD,2024-11-28,,,CPTY_OFF_BAL_0254,bank,2024-12-31,credit_line,378567.87152722134,0.29293196842077684,2027-04-10,,,,,,,,157544.29831533637,221023.57321188497,mock_generator,1.0
OFF_BAL_00001255,off_balance,99999,323416.6503598671,EUR,2024-07-12,,,CPTY_OFF_BAL_0255,bank,2024-12-31,credit_line,323416.6503598671,0.5764115126631109,2025-10-21,,,,,,,,152499.79583308665,170916.85452678043,mock_generator,1.0
OFF_BAL_00001256,off_balance,99999,28007630.447249357,RUB,2024-07-20,,,CPTY_OFF_BAL_0256,corporate,2024-12-31,credit_line,28007630.447249357,0.235591615574153,2025-05-19,,,,,,,,12423069.996760527,15584560.45048883,mock_generator,1.0
OFF_BAL_00001257,off_balance,99999,43846163.60586331,RUB,2024-10-12,,0.07420446654783017,CPTY_OFF_BAL_0257,corporate,2024-12-31,swap,43846163.60586331,,2025-07-10,2025-07-10,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00001258,off_balance,99999,212279.33545916746,EUR,2024-08-19,,,CPTY_OFF_BAL_0258,bank,2024-12-31,credit_line,212279.33545916746,0.5760619031890741,2025-10-24,,,,,,,,74459.99606962141,137819.33938954605,mock_generator,1.0
OFF_BAL_00001259,off_balance,99999,1000000.0,RUB,2024-08-11,,,CPTY_OFF_BAL_0259,corporate,2024-12-31,guarantee,1000000.0,0.26972379466468127,2027-03-30,,,,,,,,456491.7891043216,543508.2108956784,mock_generator,1.0
OFF_BAL_00001260,off_balance,99999,215633.2807034895,EUR,2024-07-30,,,CPTY_OFF_BAL_0260,corporate,2024-12-31,credit_line,215633.2807034895,0.5817731508096665,2025-04-19,,,,,,,,14583.99518882979,201049.2855146597,mock_generator,1.0
OFF_BAL_00001261,off_balance,99999,440605.9836642309,USD,2024-07-25,,,CPTY_OFF_BAL_0261,bank,2024-12-31,credit_line,440605.9836642309,0.2775471638234953,2026-05-08,,,,,,,,181786.30608796055,258819.67757627036,mock_generator,1.0
OFF_BAL_00001262,off_balance,99999,54939.52458258803,USD,2024-11-24,,,CPTY_OFF_BAL_0262,bank,2024-12-31,guarantee,54939.52458258803,0.24975095916997267,2025-06-25,,,,,,,,7414.375041755132,47525.14954083289,mock_generator,1.0
OFF_BAL_00001263,off_balance,99999,78519.08296907927,USD,2024-12-19,,,CPTY_OFF_BAL_0263,corporate,2024-12-31,credit_line,78519.08296907927,0.5449469589235185,2026-06-02,,,,,,,,11850.858428049345,66668.22454102992,mock_generator,1.0
OFF_BAL_00001264,off_balance,99999,183339039.31619397,RUB,2024-12-12,,,CPTY_OFF_BAL_0264,corporate,2024-12-31,forward,183339039.31619397,,2026-07-04,2026-07-04,FX_FORWARD,RUB,USD,183339039.31619397,2156929.874308164,,,,mock_generator,1.0
OFF_BAL_00001265,off_balance,99999,6129394.70965866,RUB,2024-08-22,,,CPTY_OFF_BAL_0265,bank,2024-12-31,guarantee,6129394.70965866,0.5932818384456402,2027-07-08,,,,,,,,113087.39471519302,6016307.314943467,mock_generator,1.0
OFF_BAL_00001266,off_balance,99999,333274.54288325517,USD,2024-07-21,,0.12594675001069894,CPTY_OFF_BAL_0266,bank,2024-12-31,swap,333274.54288325517,,2025-09-21,2025-09-21,IRS,USD,USD,,,True,,,mock_generator,1.0
OFF_BAL_00001267,off_balance,99999,387355.79522357835,USD,2024-10-03,,0.12298323501118215,CPTY_OFF_BAL_0267,corporate,2024-12-31,swap,387355.79522357835,,2026-06-13,2026-06-13,IRS,USD,USD,,,False,,,mock_generator,1.0
OFF_BAL_00001268,off_balance,99999,52155515.50595122,RUB,2024-12-06,,,CPTY_OFF_BAL_0268,bank,2024-12-31,forward,52155515.50595122,,2025-07-04,2025-07-04,FX_FORWARD,RUB,EUR,52155515.50595122,579505.7278439024,,,,mock_generator,1.0
OFF_BAL_00001269,off_balance,99999,6195210.5814161105,RUB,2024-12-31,,,CPTY_OFF_BAL_0269,corporate,2024-12-31,credit_line,6195210.5814161105,0.32910129704810553,2026-04-19,,,,,,,,742075.1925197649,5453135.388896346,mock_generator,1.0
OFF_BAL_00001270,off_balance,99999,235330.73460949142,EUR,2024-11-26,,0.11765555818471464,CPTY_OFF_BAL_0270,bank,2024-12-31,swap,235330.73460949142,,2025-07-01,2025-07-01,IRS,EUR,EUR,,,True,,,mock_generator,1.0
OFF_BAL_00001271,off_balance,99999,247339.38048524177,USD,2024-12-15,,,CPTY_OFF_BAL_0271,bank,2024-12-31,guarantee,247339.38048524177,0.30518712002114456,2026-11-06,,,,,,,,40721.80874918535,206617.57173605642,mock_generator,1.0
OFF_BAL_00001272,off_balance,99999,65691760.31430052,RUB,2024-07-15,,,CPTY_OFF_BAL_0272,bank,2024-12-31,credit_line,65691760.31430052,0.36711788862331673,2025-06-30,,,,,,,,22116517.667616915,43575242.6466836,mock_generator,1.0
OFF_BAL_00001273,off_balance,99999,1000000.0,RUB,2024-12-21,,,CPTY_OFF_BAL_0273,bank,2024-12-31,credit_line,1000000.0,0.3172285514899313,2025-11-08,,,,,,,,49708.3311093276,950291.6688906724,mock_generator,1.0
OFF_BAL_00001274,off_balance,99999,70217.52014318573,USD,2024-12-10,,,CPTY_OFF_BAL_0274,corporate,2024-12-31,credit_line,70217.52014318573,0.5570666289660762,2027-06-16,,,,,,,,25304.07396968361,44913.44617350212,mock_generator,1.0
OFF_BAL_00001275,off_balance,99999,210916.335802739,USD,2024-11-17,,,CPTY_OFF_BAL_0275,bank,2024-12-31,guarantee,210916.335802739,0.2928915453812123,2025-08-14,,,,,,,,53742.91436182469,157173.4214409143,mock_generator,1.0
OFF_BAL_00001276,off_balance,99999,48515543.2387257,USD,2024-09-25,,,CPTY_OFF_BAL_0276,bank,2024-12-31,forward,48515543.2387257,,2025-09-13,2025-09-13,FX_FORWARD,USD,RUB,48515543.2387257,4123821175.2916846,,,,mock_generator,1.0
OFF_BAL_00001277,off_balance,99999,43293.084859431685,EUR,2024-09-08,,,CPTY_OFF_BAL_0277,bank,2024-12-31,guarantee,43293.084859431685,0.5286213460119439,2026-09-09,,,,,,,,14827.107836737847,28465.977022693838,mock_generator,1.0
OFF_BAL_00001278,off_balance,99999,99854369.01485206,RUB,2024-07-30,,,CPTY_OFF_BAL_0278,corporate,2024-12-31,credit_line,99854369.01485206,0.40863080928306195,2026-05-13,,,,,,,,39280235.15226949,60574133.86258257,mock_generator,1.0
OFF_BAL_00001279,off_balance,99999,51081387.17517004,RUB,2024-11-30,,,CPTY_OFF_BAL_0279,bank,2024-12-31,forward,51081387.17517004,,2026-10-03,2026-10-03,FX_FORWARD,RUB,EUR,51081387.17517004,567570.9686130005,,,,mock_generator,1.0
OFF_BAL_00001280,off_balance,99999,544222.7869366565,EUR,2024-10-06,,,CPTY_OFF_BAL_0280,corporate,2024-12-31,guarantee,544222.7869366565,0.467247635323532,2027-07-04,,,,,,,,198705.1444385197,345517.64249813673,mock_generator,1.0
OFF_BAL_00001281,off_balance,99999,46517015.88094354,RUB,2024-08-02,,0.14656535360036888,CPTY_OFF_BAL_0281,bank,2024-12-31,swap,46517015.88094354,,2025-11-12,2025-11-12,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00001282,off_balance,99999,2285972.2242293805,EUR,2024-10-05,,,CPTY_OFF_BAL_0282,bank,2024-12-31,guarantee,2285972.2242293805,0.43748560226133615,2026-01-18,,,,,,,,1027843.3991064902,1258128.8251228903,mock_generator,1.0
OFF_BAL_00001283,off_balance,99999,143024894.59572703,RUB,2024-11-16,,,CPTY_OFF_BAL_0283,bank,2024-12-31,guarantee,143024894.59572703,0.4678623755470902,2027-11-12,,,,,,,,1876422.9250971584,141148471.67062986,mock_generator,1.0
OFF_BAL_00001284,off_balance,99999,116622243.42382413,RUB,2024-07-16,,,CPTY_OFF_BAL_0284,bank,2024-12-31,guarantee,116622243.42382413,0.2865184626197215,2026-10-17,,,,,,,,34605453.60079919,82016789.82302494,mock_generator,1.0
OFF_BAL_00001285,off_balance,99999,26084634.25432277,EUR,2024-11-19,,,CPTY_OFF_BAL_0285,corporate,2024-12-31,guarantee,26084634.25432277,0.5125716129039051,2027-08-04,,,,,,,,12494218.985075412,13590415.269247359,mock_generator,1.0
OFF_BAL_00001286,off_balance,99999,122224696.34806007,RUB,2024-12-28,,,CPTY_OFF_BAL_0286,bank,2024-12-31,forward,122224696.34806007,,2025-11-01,2025-11-01,FX_FORWARD,RUB,USD,122224696.34806007,1437937.6040948243,,,,mock_generator,1.0
OFF_BAL_00001287,off_balance,99999,1409636.5224548224,EUR,2024-07-09,,,CPTY_OFF_BAL_0287,corporate,2024-12-31,guarantee,1409636.5224548224,0.5332464380687745,2026-05-18,,,,,,,,366202.7656586923,1043433.7567961302,mock_generator,1.0
OFF_BAL_00001288,off_balance,99999,2752086.281292328,USD,2024-09-29,,,CPTY_OFF_BAL_0288,bank,2024-12-31,forward,2752086.281292328,,2026-02-23,2026-02-23,FX_FORWARD,USD,RUB,2752086.281292328,233927333.9098479,,,,mock_generator,1.0
OFF_BAL_00001289,off_balance,99999,687184.0678875233,USD,2024-09-20,,,CPTY_OFF_BAL_0289,bank,2024-12-31,guarantee,687184.0678875233,0.3665495364432165,2027-01-22,,,,,,,,230532.7267887932,456651.3410987301,mock_generator,1.0
OFF_BAL_00001290,off_balance,99999,2582566.7493060776,EUR,2024-08-11,,,CPTY_OFF_BAL_0290,corporate,2024-12-31,credit_line,2582566.7493060776,0.49570009502556706,2025-08-14,,,,,,,,739684.5928096763,1842882.1564964014,mock_generator,1.0
OFF_BAL_00001291,off_balance,99999,4010927.8137546475,USD,2024-09-08,,,CPTY_OFF_BAL_0291,corporate,2024-12-31,credit_line,4010927.8137546475,0.36964401411732006,2026-01-22,,,,,,,,612364.5124311094,3398563.301323538,mock_generator,1.0
OFF_BAL_00001292,off_balance,99999,1000000.0,RUB,2024-09-18,,,CPTY_OFF_BAL_0292,corporate,2024-12-31,credit_line,1000000.0,0.2926405819399339,2025-12-20,,,,,,,,318080.0740050148,681919.9259949853,mock_generator,1.0
OFF_BAL_00001293,off_balance,99999,9344991.154873889,RUB,2024-11-06,,,CPTY_OFF_BAL_0293,bank,2024-12-31,credit_line,9344991.154873889,0.5195280048808095,2026-08-16,,,,,,,,1941271.642857737,7403719.512016152,mock_generator,1.0
OFF_BAL_00001294,off_balance,99999,12366448.76918861,RUB,2024-11-28,,,CPTY_OFF_BAL_0294,corporate,2024-12-31,guarantee,12366448.76918861,0.41186504261690543,2026-09-22,,,,,,,,963022.7976102018,11403425.97157841,mock_generator,1.0
OFF_BAL_00001295,off_balance,99999,80346.1825531383,EUR,2024-08-05,,,CPTY_OFF_BAL_0295,bank,2024-12-31,guarantee,80346.1825531383,0.20393801535146128,2026-01-06,,,,,,,,21787.141764666885,58559.04078847141,mock_generator,1.0
OFF_BAL_00001296,off_balance,99999,37449852.202698246,RUB,2024-11-28,,,CPTY_OFF_BAL_0296,government,2024-12-31,forward,37449852.202698246,,2025-09-08,2025-09-08,FX_FORWARD,RUB,USD,37449852.202698246,440586.4965023323,,,,mock_generator,1.0
OFF_BAL_00001297,off_balance,99999,204702229.42109302,RUB,2024-07-08,,0.12559861925714724,CPTY_OFF_BAL_0297,government,2024-12-31,swap,204702229.42109302,,2026-12-30,2026-12-30,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00001298,off_balance,99999,1070866.8819490322,USD,2024-10-10,,,CPTY_OFF_BAL_0298,corporate,2024-12-31,credit_line,1070866.8819490322,0.26266032052703586,2027-03-26,,,,,,,,177497.19461229426,893369.687336738,mock_generator,1.0
OFF_BAL_00001299,off_balance,99999,95871.3191821358,USD,2024-11-24,,,CPTY_OFF_BAL_0299,bank,2024-12-31,guarantee,95871.3191821358,0.5116404936268149,2027-09-21,,,,,,,,25841.916494461806,70029.402687674,mock_generator,1.0
OFF_BAL_00001300,off_balance,99999,2689055.5051142387,RUB,2024-12-10,,,CPTY_OFF_BAL_0300,bank,2024-12-31,guarantee,2689055.5051142387,0.2838368015525516,2027-10-12,,,,,,,,717075.0273315801,1971980.4777826588,mock_generator,1.0
OFF_BAL_00001301,off_balance,99999,30869.02916258217,USD,2024-12-07,,,CPTY_OFF_BAL_0301,bank,2024-12-31,credit_line,30869.02916258217,0.3567838178233072,2027-07-12,,,,,,,,1627.6202355765852,29241.408927005585,mock_generator,1.0
OFF_BAL_00001302,off_balance,99999,16606379.138058757,RUB,2024-10-26,,,CPTY_OFF_BAL_0302,corporate,2024-12-31,credit_line,16606379.138058757,0.3679587918862146,2026-11-06,,,,,,,,4704015.467818612,11902363.670240145,mock_generator,1.0
OFF_BAL_00001303,off_balance,99999,75721385.47022638,RUB,2024-12-07,,,CPTY_OFF_BAL_0303,corporate,2024-12-31,forward,75721385.47022638,,2025-06-08,2025-06-08,FX_FORWARD,RUB,EUR,75721385.47022638,841348.7274469597,,,,mock_generator,1.0
OFF_BAL_00001304,off_balance,99999,400747.50924171886,EUR,2024-11-10,,,CPTY_OFF_BAL_0304,bank,2024-12-31,credit_line,400747.50924171886,0.2022636524277593,2026-09-17,,,,,,,,55907.09514617971,344840.41409553913,mock_generator,1.0
OFF_BAL_00001305,off_balance,99999,35830554.31149175,RUB,2024-09-24,,,CPTY_OFF_BAL_0305,corporate,2024-12-31,forward,35830554.31149175,,2026-07-08,2026-07-08,FX_FORWARD,RUB,EUR,35830554.31149175,398117.2701276861,,,,mock_generator,1.0
OFF_BAL_00001306,off_balance,99999,2858727.535337278,RUB,2024-08-31,,,CPTY_OFF_BAL_0306,corporate,2024-12-31,guarantee,2858727.535337278,0.4582267463990168,2027-06-30,,,,,,,,483166.5982813383,2375560.93705594,mock_generator,1.0
OFF_BAL_00001307,off_balance,99999,15196402.561022833,RUB,2024-07-05,,,CPTY_OFF_BAL_0307,corporate,2024-12-31,credit_line,15196402.561022833,0.4440307162005893,2027-05-05,,,,,,,,6611831.093959756,8584571.467063077,mock_generator,1.0
OFF_BAL_00001308,off_balance,99999,11764.70588235294,EUR,2024-07-29,,,CPTY_OFF_BAL_0308,bank,2024-12-31,guarantee,11764.70588235294,0.29578313523799016,2025-08-08,,,,,,,,2559.3440917823386,9205.361790570601,mock_generator,1.0
OFF_BAL_00001309,off_balance,99999,65069967.139157325,RUB,2024-10-02,,,CPTY_OFF_BAL_0309,bank,2024-12-31,guarantee,65069967.139157325,0.4741855543411542,2026-12-30,,,,,,,,8431528.83916492,56638438.299992405,mock_generator,1.0
OFF_BAL_00001310,off_balance,99999,153360503.6570766,RUB,2024-09-23,,,CPTY_OFF_BAL_0310,bank,2024-12-31,credit_line,153360503.6570766,0.5482321953691216,2025-09-08,,,,,,,,56576867.781752475,96783635.87532413,mock_generator,1.0
OFF_BAL_00001311,off_balance,99999,50504.4101337919,USD,2024-10-07,,,CPTY_OFF_BAL_0311,bank,2024-12-31,guarantee,50504.4101337919,0.2886531830608335,2025-04-19,,,,,,,,11043.402145652397,39461.0079881395,mock_generator,1.0
OFF_BAL_00001312,off_balance,99999,18193368.017614357,RUB,2024-10-23,,,CPTY_OFF_BAL_0312,corporate,2024-12-31,guarantee,18193368.017614357,0.4335109356583191,2026-11-23,,,,,,,,8243214.4337798115,9950153.583834546,mock_generator,1.0
OFF_BAL_00001313,off_balance,99999,11764.70588235294,USD,2024-12-06,,,CPTY_OFF_BAL_0313,bank,2024-12-31,credit_line,11764.70588235294,0.2744233218610577,2025-06-25,,,,,,,,225.2313115455713,11539.47457080737,mock_generator,1.0
OFF_BAL_00001314,off_balance,99999,255137.31749992826,EUR,2024-09-02,,,CPTY_OFF_BAL_0314,corporate,2024-12-31,guarantee,255137.31749992826,0.36158478392706217,2026-12-09,,,,,,,,30224.10643926864,224913.2110606596,mock_generator,1.0
OFF_BAL_00001315,off_balance,99999,2934150.282826832,RUB,2024-10-04,,,CPTY_OFF_BAL_0315,corporate,2024-12-31,credit_line,2934150.282826832,0.2904748342526082,2027-02-09,,,,,,,,1367664.5824988077,1566485.7003280243,mock_generator,1.0
OFF_BAL_00001316,off_balance,99999,11508392.560537698,RUB,2024-07-29,,,CPTY_OFF_BAL_0316,bank,2024-12-31,credit_line,11508392.560537698,0.5751661247751423,2025-04-11,,,,,,,,5061351.6601587795,6447040.900378918,mock_generator,1.0
OFF_BAL_00001317,off_balance,99999,85331.44877558578,EUR,2024-08-17,,,CPTY_OFF_BAL_0317,corporate,2024-12-31,credit_line,85331.44877558578,0.37045814604042254,2026-08-19,,,,,,,,30616.713666132564,54714.73510945322,mock_generator,1.0
OFF_BAL_00001318,off_balance,99999,255289687.44906703,RUB,2024-07-09,,,CPTY_OFF_BAL_0318,government,2024-12-31,guarantee,255289687.44906703,0.5366842418920443,2026-06-27,,,,,,,,9903344.253821773,245386343.19524527,mock_generator,1.0
OFF_BAL_00001319,off_balance,99999,10671928.563479515,RUB,2024-09-29,,,CPTY_OFF_BAL_0319,corporate,2024-12-31,credit_line,10671928.563479515,0.569472973608814,2026-10-17,,,,,,,,3081421.109076921,7590507.454402594,mock_generator,1.0
OFF_BAL_00001320,off_balance,99999,15043199.245551014,RUB,2024-11-23,,,CPTY_OFF_BAL_0320,bank,2024-12-31,guarantee,15043199.245551014,0.46424742197216123,2025-06-08,,,,,,,,3164948.0758930664,11878251.169657947,mock_generator,1.0
OFF_BAL_00001321,off_balance,99999,34452063.541347444,RUB,2024-09-29,,,CPTY_OFF_BAL_0321,government,2024-12-31,credit_line,34452063.541347444,0.24423347614855176,2026-05-24,,,,,,,,6875938.214948309,27576125.326399136,mock_generator,1.0
OFF_BAL_00001322,off_balance,99999,83832533.53141038,RUB,2024-08-20,,,CPTY_OFF_BAL_0322,corporate,2024-12-31,credit_line,83832533.53141038,0.3437331063380079,2027-12-02,,,,,,,,17198759.973613918,66633773.55779646,mock_generator,1.0
OFF_BAL_00001323,off_balance,99999,387536.12997576356,USD,2024-09-14,,,CPTY_OFF_BAL_0323,bank,2024-12-31,guarantee,387536.12997576356,0.4794474042905069,2026-12-11,,,,,,,,102045.16370753874,285490.9662682248,mock_generator,1.0
OFF_BAL_00001324,off_balance,99999,1000000.0,RUB,2024-09-12,,,CPTY_OFF_BAL_0324,bank,2024-12-31,credit_line,1000000.0,0.3843231923087951,2025-04-01,,,,,,,,336674.1467527979,663325.8532472021,mock_generator,1.0
OFF_BAL_00001325,off_balance,99999,117647.05882352941,USD,2024-12-31,,,CPTY_OFF_BAL_0325,government,2024-12-31,forward,117647.05882352941,,2025-04-09,2025-04-09,FX_FORWARD,USD,EUR,117647.05882352941,10000000.0,,,,mock_generator,1.0
OFF_BAL_00001326,off_balance,99999,47394.775927955816,EUR,2024-09-25,,,CPTY_OFF_BAL_0326,corporate,2024-12-31,credit_line,47394.775927955816,0.21748906841114646,2027-10-31,,,,,,,,12136.223755572126,35258.55217238369,mock_generator,1.0
OFF_BAL_00001327,off_balance,99999,129724773.32669652,RUB,2024-09-16,,,CPTY_OFF_BAL_0327,corporate,2024-12-31,forward,129724773.32669652,,2026-09-30,2026-09-30,FX_FORWARD,RUB,USD,129724773.32669652,1526173.8038434885,,,,mock_generator,1.0
OFF_BAL_00001328,off_balance,99999,2475562.3940176363,RUB,2024-08-31,,,CPTY_OFF_BAL_0328,corporate,2024-12-31,guarantee,2475562.3940176363,0.5569820721122722,2026-07-05,,,,,,,,582748.4593051819,1892813.9347124544,mock_generator,1.0
OFF_BAL_00001329,off_balance,99999,10296863.935709512,RUB,2024-07-19,,,CPTY_OFF_BAL_0329,corporate,2024-12-31,credit_line,10296863.935709512,0.4292503419098337,2025-10-11,,,,,,,,3832560.7221571114,6464303.2135524005,mock_generator,1.0
OFF_BAL_00001330,off_balance,99999,289432.3275936164,USD,2024-11-22,,,CPTY_OFF_BAL_0330,bank,2024-12-31,credit_line,289432.3275936164,0.5244852442618804,2025-05-13,,,,,,,,65624.86221352326,223807.46538009314,mock_generator,1.0
OFF_BAL_00001331,off_balance,99999,265569732.6436004,RUB,2024-09-25,,,CPTY_OFF_BAL_0331,corporate,2024-12-31,forward,265569732.6436004,,2026-11-03,2026-11-03,FX_FORWARD,RUB,EUR,265569732.6436004,2950774.8071511155,,,,mock_generator,1.0
OFF_BAL_00001332,off_balance,99999,10000000.0,RUB,2024-08-20,,,CPTY_OFF_BAL_0332,corporate,2024-12-31,forward,10000000.0,,2026-10-04,2026-10-04,FX_FORWARD,RUB,USD,10000000.0,117647.05882352941,,,,mock_generator,1.0
OFF_BAL_00001333,off_balance,99999,1721722.64092849,RUB,2024-09-15,,,CPTY_OFF_BAL_0333,government,2024-12-31,guarantee,1721722.64092849,0.22382319898588177,2025-05-10,,,,,,,,214318.68399072308,1507403.956937767,mock_generator,1.0
OFF_BAL_00001334,off_balance,99999,52111.38256085747,USD,2024-08-11,,,CPTY_OFF_BAL_0334,bank,2024-12-31,guarantee,52111.38256085747,0.598636880898657,2025-11-23,,,,,,,,11055.812810555637,41055.56975030183,mock_generator,1.0
OFF_BAL_00001335,off_balance,99999,5380836.5668632705,USD,2024-12-28,,,CPTY_OFF_BAL_0335,bank,2024-12-31,guarantee,5380836.5668632705,0.5558401368417467,2025-07-08,,,,,,,,906212.5055750143,4474624.061288256,mock_generator,1.0
OFF_BAL_00001336,off_balance,99999,36623092.10443416,RUB,2024-10-04,,,CPTY_OFF_BAL_0336,corporate,2024-12-31,credit_line,36623092.10443416,0.4338774947986126,2025-11-21,,,,,,,,4468917.573840826,32154174.530593336,mock_generator,1.0
