instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,liability_category,is_monetary,priority_level,data_source,version
OTHER_LIAB_00001221,other_liability,60303,874104.4509586239,RUB,2024-11-12,2025-09-24,,,,2024-12-31,other,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001222,other_liability,60302,978910.3649774336,RUB,2024-11-15,2025-06-30,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001223,other_liability,60303,7196942.878451683,RUB,2024-11-29,2026-06-30,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001224,other_liability,60303,467566.6451934162,RUB,2024-12-22,2025-02-01,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001225,other_liability,60401,1760064.770834532,RUB,2024-12-22,2025-02-11,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001226,other_liability,60302,12370758.221114451,RUB,2024-12-19,2025-03-10,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001227,other_liability,60302,3709574.5953129376,RUB,2024-12-22,2025-10-14,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001228,other_liability,60302,4420420.7866441505,RUB,2024-12-21,2025-02-14,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001229,other_liability,60303,49216934.480923876,RUB,2024-12-30,2025-02-05,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001230,other_liability,60302,11934.701470096543,USD,2024-12-27,2025-01-12,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001231,other_liability,60302,159450.35039648818,RUB,2024-12-24,2025-03-20,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001232,other_liability,60302,23703107.209812406,RUB,2024-09-30,2026-04-07,,,,2024-12-31,other,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001233,other_liability,60303,760977.850942366,RUB,2024-12-16,2026-07-25,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001234,other_liability,60303,516142.1673721943,RUB,2024-12-27,2025-03-03,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001235,other_liability,60302,745760.593162875,RUB,2024-10-02,2025-08-13,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001236,other_liability,60302,99884467.61235045,RUB,2024-12-24,2026-02-28,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001237,other_liability,60302,1541290.7891018828,RUB,2024-12-27,2025-02-02,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001238,other_liability,60401,6639406.931185304,RUB,2024-12-03,2025-07-17,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001239,other_liability,60302,51104480.13512372,RUB,2024-12-29,2025-08-03,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001240,other_liability,60303,9325196.4824526,RUB,2024-11-29,2026-08-14,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001241,other_liability,60303,12544340.534261541,RUB,2024-12-22,2025-09-30,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001242,other_liability,60401,1010561.2161200076,RUB,2024-12-11,2026-02-26,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001243,other_liability,60303,2312479.224001131,RUB,2024-08-08,2026-05-10,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001244,other_liability,60401,1537159.352365489,RUB,2024-12-27,2025-01-14,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001245,other_liability,60401,1857079.7056547783,RUB,2024-10-27,2025-09-21,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001246,other_liability,60401,180569171.17862862,RUB,2024-11-06,2025-09-27,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001247,other_liability,60302,3775172.115612718,RUB,2024-09-28,2025-10-24,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001248,other_liability,60303,58205.74711807738,RUB,2024-12-23,2025-02-01,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001249,other_liability,60303,517441.96636631177,RUB,2024-12-27,2025-01-27,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001250,other_liability,60302,70605513.64553683,RUB,2024-12-25,2025-03-09,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001251,other_liability,60401,2676034.3073986447,RUB,2024-12-28,2025-01-12,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001252,other_liability,60401,7006971.114306921,RUB,2024-10-07,2025-08-02,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001253,other_liability,60401,1282805.3828085344,RUB,2024-12-29,2025-01-17,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001254,other_liability,60302,108143.30126429847,RUB,2024-12-04,2025-09-16,,,,2024-12-31,other,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001255,other_liability,60401,3196715.1078475444,RUB,2024-12-18,2025-03-10,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001256,other_liability,60401,121343728.34482174,RUB,2024-12-26,2026-01-15,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001257,other_liability,60302,199977.40965659675,USD,2024-12-31,2025-02-07,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001258,other_liability,60401,73124025.2926856,RUB,2024-12-20,2025-02-07,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001259,other_liability,60302,327297.30876791873,RUB,2024-12-16,2025-03-09,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001260,other_liability,60302,577053.4223056738,RUB,2024-12-30,2025-01-18,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001261,other_liability,60303,464371.20567206043,RUB,2024-12-23,2025-03-16,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001262,other_liability,60401,1795261.5637882056,RUB,2024-06-20,2026-05-25,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001263,other_liability,60401,1617643.3203812938,RUB,2024-12-31,2025-01-01,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001264,other_liability,60303,7726349.683037885,RUB,2024-12-21,2025-01-29,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001265,other_liability,60401,8646456.61836714,RUB,2024-12-20,2025-03-15,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001266,other_liability,60401,52262699.5685211,RUB,2024-12-14,2025-02-23,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001267,other_liability,60302,7373474.243606687,RUB,2024-12-24,2025-01-22,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001268,other_liability,60401,1573854.8630031936,RUB,2024-12-29,2025-02-05,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001269,other_liability,60401,342556.16663379024,RUB,2024-12-31,2025-01-02,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001270,other_liability,60302,9847872.51479586,RUB,2024-10-25,2025-11-10,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001271,other_liability,60302,24691.98133861331,USD,2024-11-09,2025-09-28,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001272,other_liability,60302,3160394.067428444,RUB,2024-08-17,2026-01-28,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001273,other_liability,60302,500000.0,RUB,2024-11-18,2025-06-12,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001274,other_liability,60302,7245603.029075816,RUB,2024-11-04,2025-06-21,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001275,other_liability,60302,121335.79283883027,RUB,2024-12-29,2025-01-24,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001276,other_liability,60401,5241.416857677887,USD,2024-12-27,2025-01-19,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001277,other_liability,60302,6966871.640101617,RUB,2024-12-30,2025-01-08,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001278,other_liability,60302,5712858.280164804,RUB,2024-12-31,2025-01-01,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001279,other_liability,60302,13921420.86862005,RUB,2024-12-30,2025-01-18,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001280,other_liability,60401,857656.5092427327,RUB,2024-12-31,2025-01-01,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001281,other_liability,60302,558696.4800655363,RUB,2024-12-09,2025-03-08,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001282,other_liability,60302,529349.5378603386,RUB,2024-09-12,2026-07-18,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001283,other_liability,60303,6446526.887316298,RUB,2024-12-27,2025-01-20,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001284,other_liability,60401,12491225.92252913,RUB,2024-12-29,2025-01-25,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001285,other_liability,60401,38877657.91827707,RUB,2024-12-28,2025-01-13,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001286,other_liability,60303,678217.1984623737,RUB,2024-10-12,2025-11-13,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001287,other_liability,60302,1478044.2055475474,USD,2024-12-30,2025-01-25,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001288,other_liability,60303,6622955.189059236,RUB,2024-12-27,2025-01-13,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001289,other_liability,60302,126999.43303060938,RUB,2024-12-28,2025-01-11,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001290,other_liability,60302,235616.6984231533,RUB,2024-12-30,2025-02-17,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001291,other_liability,60303,186206.45249003312,RUB,2024-12-24,2025-01-18,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001292,other_liability,60303,4823311.98311288,RUB,2024-12-21,2025-01-24,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001293,other_liability,60302,2917692.494660375,RUB,2024-12-25,2025-01-27,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001294,other_liability,60302,5652053.856708164,RUB,2024-08-17,2025-12-30,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001295,other_liability,60302,2531568.094342459,RUB,2024-12-27,2025-01-28,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001296,other_liability,60303,2227806.5422941204,RUB,2024-12-22,2025-03-01,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001297,other_liability,60303,13281277.256243804,RUB,2024-10-17,2025-12-08,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001298,other_liability,60401,55592.68777496025,RUB,2024-12-22,2025-03-20,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001299,other_liability,60302,10044402.92996668,RUB,2024-12-09,2025-02-23,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001300,other_liability,60303,65553.79057762733,RUB,2024-09-15,2025-11-05,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001301,other_liability,60302,15465501.673515348,RUB,2024-10-09,2025-11-05,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001302,other_liability,60303,2832317.3611704973,RUB,2024-11-09,2025-05-24,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001303,other_liability,60302,5969809.822606023,RUB,2024-09-21,2026-02-25,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001304,other_liability,60302,32922.67471242723,USD,2024-12-28,2025-03-24,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001305,other_liability,60401,412635.2968916574,RUB,2024-12-25,2025-02-12,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001306,other_liability,60303,17907716.113682743,RUB,2024-12-05,2025-10-07,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001307,other_liability,60302,73114.28562114015,RUB,2024-12-17,2025-02-16,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001308,other_liability,60401,865663.3695007747,RUB,2024-08-13,2026-04-22,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001309,other_liability,60303,2021751.159380316,RUB,2024-12-28,2025-01-17,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001310,other_liability,60303,103825720.07550955,RUB,2024-10-29,2025-12-19,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001311,other_liability,60401,1505169.195850624,RUB,2024-12-22,2025-02-04,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001312,other_liability,60302,2228082.5704934443,RUB,2024-12-24,2026-04-06,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001313,other_liability,60401,2373623.8949290006,RUB,2024-12-13,2025-03-10,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001314,other_liability,60302,190052.19410619218,RUB,2024-12-23,2025-03-13,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001315,other_liability,60401,6747825.596253271,RUB,2024-12-30,2025-03-16,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001316,other_liability,60302,500000.0,RUB,2024-12-05,2026-02-13,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001317,other_liability,60303,3209559.734824561,RUB,2024-12-30,2025-01-10,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001318,other_liability,60401,1562459.2016764753,RUB,2024-12-31,2025-01-11,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001319,other_liability,60401,18845163.340746563,RUB,2024-08-16,2026-06-03,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001320,other_liability,60302,1458932.9601599465,RUB,2024-12-17,2025-03-13,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001321,other_liability,60303,254627198.54346785,RUB,2024-10-21,2025-12-25,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001322,other_liability,60303,1492266.6716723968,RUB,2024-12-24,2025-02-05,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001323,other_liability,60302,58332072.96976083,RUB,2024-08-20,2026-06-25,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001324,other_liability,60303,2242384.197731551,RUB,2024-12-29,2025-01-24,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001325,other_liability,60401,964168.0833806501,RUB,2024-12-31,2025-01-04,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001326,other_liability,60401,226930.37733489528,RUB,2024-12-30,2025-01-08,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001327,other_liability,60401,737204.537472311,RUB,2024-08-01,2026-06-12,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001328,other_liability,60302,125940.05958321657,RUB,2024-12-27,2025-01-11,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001329,other_liability,60401,50000.0,RUB,2024-12-26,2025-01-24,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001330,other_liability,60303,3611907.0815455588,RUB,2024-12-29,2025-01-26,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001331,other_liability,60303,1728436.795284784,RUB,2024-08-20,2026-02-08,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001332,other_liability,60401,2846310.0585403703,RUB,2024-10-31,2025-11-20,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001333,other_liability,60302,1425696.7584428855,RUB,2024-12-19,2025-02-23,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001334,other_liability,60302,1928422.3477159159,RUB,2024-09-03,2026-03-24,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001335,other_liability,60302,2074872.1644851684,RUB,2024-11-15,2025-07-31,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001336,other_liability,60401,447448.1390741178,RUB,2024-12-31,2025-01-02,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001337,other_liability,60303,168740493.44066718,RUB,2024-12-25,2025-01-25,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001338,other_liability,60302,1311287.0091495314,RUB,2024-12-28,2025-02-07,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001339,other_liability,60401,1602180.663145346,RUB,2024-11-23,2026-08-28,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001340,other_liability,60302,82490186.41946536,RUB,2024-09-20,2026-01-20,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001341,other_liability,60401,3679058.1891768784,RUB,2024-12-31,2025-01-24,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001342,other_liability,60303,102841876.20882416,RUB,2024-12-26,2025-01-19,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001343,other_liability,60303,6570792.891443052,RUB,2024-10-25,2025-08-15,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001344,other_liability,60302,2326263.0006995616,RUB,2024-12-29,2025-01-27,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001345,other_liability,60401,1032869.0588060521,RUB,2024-12-31,2025-01-16,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001346,other_liability,60302,964.3956893529661,USD,2024-12-31,2025-01-04,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001347,other_liability,60401,2646996.6820197585,RUB,2024-09-22,2026-04-01,,,,2024-12-31,reserves,False,subordinated,mock_generator,1.0
OTHER_LIAB_00001348,other_liability,60303,859597.6525398217,RUB,2024-09-08,2026-08-07,,,,2024-12-31,reserves,False,subordinated,mock_generator,1.0
OTHER_LIAB_00001349,other_liability,60401,340198.4949542359,RUB,2024-12-29,2025-02-09,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001350,other_liability,60303,3664732.7589322804,RUB,2024-12-30,2025-03-07,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001351,other_liability,60401,1829620.0252244205,RUB,2024-12-19,2025-02-15,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001352,other_liability,60303,10818287.484386096,RUB,2024-11-25,2025-08-26,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001353,other_liability,60302,349496.1514771261,RUB,2024-12-31,2025-01-06,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001354,other_liability,60303,2853732.7110465392,RUB,2024-06-25,2026-06-07,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001355,other_liability,60302,73687.31016043661,RUB,2024-12-30,2025-02-15,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001356,other_liability,60303,833531.3729759825,RUB,2024-12-15,2025-03-09,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001357,other_liability,60401,4067550.783526954,RUB,2024-11-13,2025-07-13,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001358,other_liability,60303,2651979.4614146347,RUB,2024-12-30,2025-01-19,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001359,other_liability,60303,623806.0994846631,RUB,2024-12-28,2025-01-23,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001360,other_liability,60302,20925155.036716465,RUB,2024-12-28,2025-02-21,,,,2024-12-31,payables,True,senior,mock_generator,1.0
