instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,account_type,correspondent_bank,is_required_reserve,data_source,version
CORR_ACC_00001764,correspondent_account,30109,50554160.18280996,RUB,2017-02-03,,0.0003807717883224065,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001765,correspondent_account,30110,124885.33853019674,EUR,2016-08-11,,0.00016543363310514615,BANK_115,bank,2024-12-31,nostro,Bank_115,False,mock_generator,1.0
CORR_ACC_00001766,correspondent_account,30109,-20512.898236979338,EUR,2015-09-10,,1.6913589503744443e-05,BANK_116,bank,2024-12-31,loro,Bank_116,False,mock_generator,1.0
CORR_ACC_00001767,correspondent_account,30110,114741052.93786289,RUB,2018-11-14,,2.2554419448120423e-05,BANK_117,bank,2024-12-31,nostro,Bank_117,False,mock_generator,1.0
CORR_ACC_00001768,correspondent_account,30102,82355.51627335431,CNY,2022-02-23,,0.00034383410344517344,BANK_118,bank,2024-12-31,nostro,Bank_118,False,mock_generator,1.0
CORR_ACC_00001769,correspondent_account,30102,762695381.6313375,RUB,2018-08-02,,0.0002940018632245296,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001770,correspondent_account,30110,-6013.065355535959,EUR,2015-05-17,,0.0003102018910006533,BANK_120,bank,2024-12-31,loro,Bank_120,False,mock_generator,1.0
CORR_ACC_00001771,correspondent_account,30102,22371957.84263036,RUB,2015-02-26,,0.0008373085718290371,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001772,correspondent_account,30109,-83787193.01049668,RUB,2018-08-09,,0.0002470958588427722,BANK_122,bank,2024-12-31,loro,Bank_122,False,mock_generator,1.0
CORR_ACC_00001773,correspondent_account,30114,-17932223.223094612,RUB,2015-01-05,,0.0004707319667358102,BANK_123,bank,2024-12-31,loro,Bank_123,False,mock_generator,1.0
CORR_ACC_00001774,correspondent_account,30114,123990.30595999444,CNY,2015-11-24,,5.224612900551629e-05,BANK_124,bank,2024-12-31,nostro,Bank_124,False,mock_generator,1.0
CORR_ACC_00001775,correspondent_account,30114,11263363.977574077,RUB,2018-10-04,,7.934938857568552e-05,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001776,correspondent_account,30114,-2245803.2329074414,RUB,2017-05-14,,0.00041425778072285416,BANK_126,bank,2024-12-31,loro,Bank_126,False,mock_generator,1.0
CORR_ACC_00001777,correspondent_account,30109,-2095235.3249388228,RUB,2021-01-18,,0.0002056381018094973,BANK_127,bank,2024-12-31,loro,Bank_127,False,mock_generator,1.0
CORR_ACC_00001778,correspondent_account,30109,187904524.67225873,RUB,2017-05-15,,0.000898007443768147,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001779,correspondent_account,30102,1031644.4461929345,EUR,2016-09-05,,0.0007268189204294317,BANK_129,bank,2024-12-31,nostro,Bank_129,False,mock_generator,1.0
CORR_ACC_00001780,correspondent_account,30110,317510188.43167776,RUB,2015-05-13,,0.0007701012250445738,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001781,correspondent_account,30109,1017836.6424440354,RUB,2021-01-05,,0.0006467385210703258,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001782,correspondent_account,30102,10063974.15714695,RUB,2022-06-12,,0.0009136349350319599,BANK_132,bank,2024-12-31,nostro,Bank_132,False,mock_generator,1.0
CORR_ACC_00001783,correspondent_account,30102,-1321555.8642352838,USD,2019-04-18,,0.0007063242077069272,BANK_133,bank,2024-12-31,loro,Bank_133,False,mock_generator,1.0
CORR_ACC_00001784,correspondent_account,30114,-693271.017488741,EUR,2017-04-06,,0.00023903940910298586,BANK_134,bank,2024-12-31,loro,Bank_134,False,mock_generator,1.0
CORR_ACC_00001785,correspondent_account,30110,91832230.39198315,RUB,2017-03-09,,0.0008226222167452191,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001786,correspondent_account,30110,8114.894151668157,EUR,2023-02-14,,0.0004960454546909036,BANK_136,bank,2024-12-31,nostro,Bank_136,False,mock_generator,1.0
CORR_ACC_00001787,correspondent_account,30109,-9857715.60516489,RUB,2018-09-23,,0.0007446339509017166,BANK_137,bank,2024-12-31,loro,Bank_137,False,mock_generator,1.0
CORR_ACC_00001788,correspondent_account,30114,385767.425363221,RUB,2021-10-05,,0.00013253930283508832,BANK_138,bank,2024-12-31,nostro,Bank_138,False,mock_generator,1.0
CORR_ACC_00001789,correspondent_account,30110,-31653832.450115167,RUB,2022-10-25,,0.0005130737625549292,BANK_139,bank,2024-12-31,loro,Bank_139,False,mock_generator,1.0
CORR_ACC_00001790,correspondent_account,30102,-320063.97697452747,USD,2019-03-01,,3.638035215694802e-05,BANK_140,bank,2024-12-31,loro,Bank_140,False,mock_generator,1.0
CORR_ACC_00001791,correspondent_account,30109,4198.594201234287,EUR,2021-03-28,,0.00024059152004133312,BANK_141,bank,2024-12-31,nostro,Bank_141,False,mock_generator,1.0
CORR_ACC_00001792,correspondent_account,30110,288109769.87693465,RUB,2018-09-26,,0.00074031360325976,BANK_142,bank,2024-12-31,nostro,Bank_142,False,mock_generator,1.0
CORR_ACC_00001793,correspondent_account,30102,10171802.5090091,RUB,2017-12-28,,9.060406023288437e-05,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001794,correspondent_account,30110,73395378.12779458,RUB,2022-02-26,,0.00047291126715292154,BANK_144,bank,2024-12-31,nostro,Bank_144,False,mock_generator,1.0
CORR_ACC_00001795,correspondent_account,30114,44283332.586272344,RUB,2015-04-30,,7.788152561775941e-05,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001796,correspondent_account,30114,316532.29837338655,RUB,2015-11-04,,0.0005218452784653619,BANK_146,bank,2024-12-31,nostro,Bank_146,False,mock_generator,1.0
CORR_ACC_00001797,correspondent_account,30114,1540571.0826142656,RUB,2021-03-01,,0.00032700381470188037,BANK_147,bank,2024-12-31,nostro,Bank_147,False,mock_generator,1.0
CORR_ACC_00001798,correspondent_account,30102,38195872.09605467,RUB,2018-11-07,,0.0006165464316296226,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001799,correspondent_account,30114,8037506.774773057,RUB,2017-06-02,,0.0003536045055290298,BANK_149,bank,2024-12-31,nostro,Bank_149,False,mock_generator,1.0
CORR_ACC_00001800,correspondent_account,30114,131771.44360099983,USD,2023-04-09,,0.000596773354688144,BANK_000,bank,2024-12-31,nostro,Bank_000,False,mock_generator,1.0
CORR_ACC_00001801,correspondent_account,30109,20468.882287502413,EUR,2019-09-16,,0.00041185402581047227,BANK_001,bank,2024-12-31,nostro,Bank_001,False,mock_generator,1.0
CORR_ACC_00001802,correspondent_account,30114,-3833966.6828615894,RUB,2018-12-01,,0.0006733904457089489,BANK_002,bank,2024-12-31,loro,Bank_002,False,mock_generator,1.0
CORR_ACC_00001803,correspondent_account,30110,481931.50257101894,EUR,2021-12-13,,0.00088418126543734,BANK_003,bank,2024-12-31,nostro,Bank_003,False,mock_generator,1.0
CORR_ACC_00001804,correspondent_account,30102,-191017627.82025927,RUB,2020-07-23,,6.718761235309779e-05,BANK_004,bank,2024-12-31,loro,Bank_004,False,mock_generator,1.0
CORR_ACC_00001805,correspondent_account,30114,44436.11985476434,EUR,2016-12-10,,0.0008348581556738342,BANK_005,bank,2024-12-31,nostro,Bank_005,False,mock_generator,1.0
CORR_ACC_00001806,correspondent_account,30110,36272074.5537456,RUB,2024-04-12,,0.00043688550426199927,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001807,correspondent_account,30102,31237715.04347304,RUB,2017-12-20,,0.0001369914148914877,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001808,correspondent_account,30114,6928999.615076236,RUB,2020-01-11,,0.0009975761876837384,BANK_008,bank,2024-12-31,nostro,Bank_008,False,mock_generator,1.0
CORR_ACC_00001809,correspondent_account,30114,-1485905.7792569087,RUB,2018-11-10,,0.00019304129309181319,BANK_009,bank,2024-12-31,loro,Bank_009,False,mock_generator,1.0
CORR_ACC_00001810,correspondent_account,30114,-4769410.717652274,RUB,2017-05-29,,0.0008185064305556715,BANK_010,bank,2024-12-31,loro,Bank_010,False,mock_generator,1.0
CORR_ACC_00001811,correspondent_account,30109,1304745.208206197,RUB,2022-09-23,,0.00024711924568604027,BANK_011,bank,2024-12-31,nostro,Bank_011,False,mock_generator,1.0
CORR_ACC_00001812,correspondent_account,30109,2834729.7392362044,RUB,2022-11-25,,0.0005106571234279134,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001813,correspondent_account,30102,3176153.172237491,RUB,2019-05-21,,1.8243403794966696e-05,BANK_013,bank,2024-12-31,nostro,Bank_013,False,mock_generator,1.0
CORR_ACC_00001814,correspondent_account,30114,24082496.376162544,RUB,2023-05-13,,0.00042989432664652694,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001815,correspondent_account,30110,-26987114.100344762,RUB,2024-03-10,,0.0004906975519582639,BANK_015,bank,2024-12-31,loro,Bank_015,False,mock_generator,1.0
CORR_ACC_00001816,correspondent_account,30102,4822541.504019295,RUB,2021-04-27,,0.0006524776920686471,BANK_016,bank,2024-12-31,nostro,Bank_016,False,mock_generator,1.0
CORR_ACC_00001817,correspondent_account,30109,-18588.910603770717,EUR,2017-03-31,,0.0005713672230236062,BANK_017,bank,2024-12-31,loro,Bank_017,False,mock_generator,1.0
CORR_ACC_00001818,correspondent_account,30114,2499486.0264860685,RUB,2023-09-15,,0.0004050173364288311,BANK_018,bank,2024-12-31,nostro,Bank_018,False,mock_generator,1.0
CORR_ACC_00001819,correspondent_account,30102,19730.1439114295,USD,2019-10-29,,0.0003090847821825149,BANK_019,bank,2024-12-31,nostro,Bank_019,False,mock_generator,1.0
CORR_ACC_00001820,correspondent_account,30110,8630254.48367863,RUB,2020-05-14,,0.0006762301141948761,BANK_020,bank,2024-12-31,nostro,Bank_020,False,mock_generator,1.0
CORR_ACC_00001821,correspondent_account,30109,-5976.646161212945,USD,2016-09-25,,0.0006784472488308191,BANK_021,bank,2024-12-31,loro,Bank_021,False,mock_generator,1.0
CORR_ACC_00001822,correspondent_account,30109,-12152.345986266688,EUR,2021-11-08,,0.00020724011079778116,BANK_022,bank,2024-12-31,loro,Bank_022,False,mock_generator,1.0
CORR_ACC_00001823,correspondent_account,30102,115751.2394569048,EUR,2022-09-09,,0.0006886725822319009,BANK_023,bank,2024-12-31,nostro,Bank_023,False,mock_generator,1.0
CORR_ACC_00001824,correspondent_account,30109,-8030322.864599073,RUB,2019-07-28,,0.0002712026339567145,BANK_024,bank,2024-12-31,loro,Bank_024,False,mock_generator,1.0
CORR_ACC_00001825,correspondent_account,30110,-415916.8240686574,USD,2024-03-23,,0.0002004818147783695,BANK_025,bank,2024-12-31,loro,Bank_025,False,mock_generator,1.0
CORR_ACC_00001826,correspondent_account,30114,506064145.0565085,RUB,2018-06-17,,0.0009233794578750769,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001827,correspondent_account,30109,-31026.932388728135,USD,2019-08-09,,0.0004203937686834674,BANK_027,bank,2024-12-31,loro,Bank_027,False,mock_generator,1.0
CORR_ACC_00001828,correspondent_account,30114,1201752.925122457,RUB,2021-03-08,,0.00017731122455874504,BANK_028,bank,2024-12-31,nostro,Bank_028,False,mock_generator,1.0
CORR_ACC_00001829,correspondent_account,30102,51152838.17160475,RUB,2020-10-10,,0.00040430333223689577,BANK_029,bank,2024-12-31,nostro,Bank_029,False,mock_generator,1.0
CORR_ACC_00001830,correspondent_account,30109,25980178.862587467,RUB,2020-05-10,,0.000277104019684455,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001831,correspondent_account,30109,-371623.45450611867,EUR,2018-05-09,,0.00025724434741172,BANK_031,bank,2024-12-31,loro,Bank_031,False,mock_generator,1.0
CORR_ACC_00001832,correspondent_account,30102,370153.18638426997,USD,2017-05-22,,0.00041507687875020694,BANK_032,bank,2024-12-31,nostro,Bank_032,False,mock_generator,1.0
CORR_ACC_00001833,correspondent_account,30114,-184503.93548967934,RUB,2020-10-04,,0.00015121408885856603,BANK_033,bank,2024-12-31,loro,Bank_033,False,mock_generator,1.0
CORR_ACC_00001834,correspondent_account,30114,56948646.12352781,RUB,2023-04-03,,0.0007264200972814413,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001835,correspondent_account,30102,1000000.0,RUB,2015-05-24,,0.00030047009658429823,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001836,correspondent_account,30114,282308930.68905115,RUB,2023-09-21,,0.000887139903338541,BANK_036,bank,2024-12-31,nostro,Bank_036,False,mock_generator,1.0
CORR_ACC_00001837,correspondent_account,30114,378950612.74477696,RUB,2015-03-30,,0.0009581704834146656,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001838,correspondent_account,30114,-16350048.396060748,RUB,2016-01-24,,0.0005980061000438385,BANK_038,bank,2024-12-31,loro,Bank_038,False,mock_generator,1.0
CORR_ACC_00001839,correspondent_account,30110,106116904.51418437,RUB,2018-01-30,,0.00018771692267873432,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001840,correspondent_account,30109,40103386.56608949,RUB,2022-11-15,,0.0007979254680304631,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001841,correspondent_account,30102,-21929711.78606354,RUB,2023-04-19,,0.00011813528225131555,BANK_041,bank,2024-12-31,loro,Bank_041,False,mock_generator,1.0
CORR_ACC_00001842,correspondent_account,30102,-20948.62528021785,USD,2019-06-09,,0.0005407949810876518,BANK_042,bank,2024-12-31,loro,Bank_042,False,mock_generator,1.0
CORR_ACC_00001843,correspondent_account,30114,107188.01056343253,USD,2023-04-22,,0.0004790567331553534,BANK_043,bank,2024-12-31,nostro,Bank_043,False,mock_generator,1.0
CORR_ACC_00001844,correspondent_account,30102,13381.442903642766,CNY,2018-11-27,,0.00020811399947547008,BANK_044,bank,2024-12-31,nostro,Bank_044,False,mock_generator,1.0
CORR_ACC_00001845,correspondent_account,30110,31039397.144943688,RUB,2019-03-20,,0.0007888436908769715,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001846,correspondent_account,30102,71938600.2851472,RUB,2017-01-19,,0.0001408002491070456,BANK_046,bank,2024-12-31,nostro,Bank_046,False,mock_generator,1.0
CORR_ACC_00001847,correspondent_account,30109,336435.1850170851,EUR,2015-08-16,,0.00017530494053140302,BANK_047,bank,2024-12-31,nostro,Bank_047,False,mock_generator,1.0
CORR_ACC_00001848,correspondent_account,30109,1889267.6742216165,RUB,2024-03-05,,4.229612598593058e-05,BANK_048,bank,2024-12-31,nostro,Bank_048,False,mock_generator,1.0
CORR_ACC_00001849,correspondent_account,30114,37561886.42597036,RUB,2016-02-10,,0.0006239046006165217,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001850,correspondent_account,30110,150137299.06000262,RUB,2020-02-14,,0.0003888406816760281,BANK_050,bank,2024-12-31,nostro,Bank_050,False,mock_generator,1.0
CORR_ACC_00001851,correspondent_account,30110,51031640.779140875,RUB,2020-09-29,,0.00086882415744503,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001852,correspondent_account,30109,10077831.686300121,RUB,2015-05-08,,0.0009235337288740433,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001853,correspondent_account,30102,55743475.15956535,RUB,2020-07-14,,0.0006435103883339875,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001854,correspondent_account,30114,10545160.920033095,RUB,2021-06-20,,0.00041059661158704186,BANK_054,bank,2024-12-31,nostro,Bank_054,False,mock_generator,1.0
CORR_ACC_00001855,correspondent_account,30109,3575112.4573792215,RUB,2018-01-13,,0.0008368356149650709,BANK_055,bank,2024-12-31,nostro,Bank_055,False,mock_generator,1.0
CORR_ACC_00001856,correspondent_account,30102,3872276.987901676,RUB,2019-04-07,,0.00044052657092713944,BANK_056,bank,2024-12-31,nostro,Bank_056,False,mock_generator,1.0
CORR_ACC_00001857,correspondent_account,30102,61298251.69530374,RUB,2020-03-09,,0.0005455334316611177,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001858,correspondent_account,30110,819440.8184971971,USD,2023-10-30,,0.0009931015095054083,BANK_058,bank,2024-12-31,nostro,Bank_058,False,mock_generator,1.0
CORR_ACC_00001859,correspondent_account,30114,-73111171.24780713,RUB,2021-12-28,,0.00018360482809796054,BANK_059,bank,2024-12-31,loro,Bank_059,False,mock_generator,1.0
CORR_ACC_00001860,correspondent_account,30110,-426662.50183117756,USD,2016-12-02,,0.0007447894991568702,BANK_060,bank,2024-12-31,loro,Bank_060,False,mock_generator,1.0
CORR_ACC_00001861,correspondent_account,30110,967103.9809575732,RUB,2023-04-03,,0.00047919009183102726,BANK_061,bank,2024-12-31,nostro,Bank_061,False,mock_generator,1.0
CORR_ACC_00001862,correspondent_account,30110,23489.962224337367,USD,2018-09-19,,0.0003168494846856034,BANK_062,bank,2024-12-31,nostro,Bank_062,False,mock_generator,1.0
CORR_ACC_00001863,correspondent_account,30102,9684856.866702951,RUB,2017-10-06,,0.0005060622071923571,BANK_063,bank,2024-12-31,nostro,Bank_063,False,mock_generator,1.0
CORR_ACC_00001864,correspondent_account,30110,-36156088.20941834,RUB,2015-04-18,,9.950112178348337e-05,BANK_064,bank,2024-12-31,loro,Bank_064,False,mock_generator,1.0
CORR_ACC_00001865,correspondent_account,30102,25125731.024834383,RUB,2016-11-27,,0.00042721955144445824,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001866,correspondent_account,30109,1720094.1757415235,RUB,2017-08-18,,0.0007515647689854649,BANK_066,bank,2024-12-31,nostro,Bank_066,False,mock_generator,1.0
CORR_ACC_00001867,correspondent_account,30109,668678.5174313596,RUB,2019-03-10,,0.00033321897983965975,BANK_067,bank,2024-12-31,nostro,Bank_067,False,mock_generator,1.0
CORR_ACC_00001868,correspondent_account,30102,141119906.18558553,RUB,2023-12-15,,0.00010057792509429175,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
