instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,is_placement,counterparty_bank,credit_rating,data_source,version
MBK_00007577,interbank_loan,32101,-25424526.637796488,RUB,2024-12-26,2025-01-02,0.16177366337992105,BANK_077,bank,2024-12-31,False,Bank_077,BBB,mock_generator,1.0
MBK_00007578,interbank_loan,32002,153561744.5901717,RUB,2024-12-08,2025-01-07,0.1704302683425228,BANK_078,bank,2024-12-31,True,Bank_078,A,mock_generator,1.0
MBK_00007579,interbank_loan,32101,58823.529411764706,USD,2024-12-31,2025-01-01,0.061520802560597526,BANK_079,bank,2024-12-31,True,Bank_079,BBB,mock_generator,1.0
MBK_00007580,interbank_loan,32001,-218652.38106629608,EUR,2024-12-18,2025-01-17,0.04137703977918475,BANK_080,bank,2024-12-31,False,Bank_080,BB,mock_generator,1.0
MBK_00007581,interbank_loan,32102,-72613811.37559204,RUB,2024-12-13,2025-03-13,0.16711497854929178,BANK_081,bank,2024-12-31,False,Bank_081,BBB,mock_generator,1.0
MBK_00007582,interbank_loan,32102,-5000000.0,RUB,2024-12-19,2025-01-02,0.1644107533157783,BANK_082,bank,2024-12-31,False,Bank_082,BB,mock_generator,1.0
MBK_00007583,interbank_loan,32101,-58823.529411764706,USD,2024-12-30,2025-06-28,0.05450298855992699,BANK_083,bank,2024-12-31,False,Bank_083,BBB,mock_generator,1.0
MBK_00007584,interbank_loan,32101,5000000.0,RUB,2024-12-19,2025-01-02,0.17284850823022477,BANK_084,bank,2024-12-31,True,Bank_084,AA,mock_generator,1.0
MBK_00007585,interbank_loan,32102,-58823.529411764706,USD,2024-12-23,2025-01-06,0.06036827335527324,BANK_085,bank,2024-12-31,False,Bank_085,A,mock_generator,1.0
MBK_00007586,interbank_loan,32101,-358666.9063383998,USD,2024-12-23,2025-01-22,0.06322584769011058,BANK_086,bank,2024-12-31,False,Bank_086,BBB,mock_generator,1.0
MBK_00007587,interbank_loan,32001,46932287.35576517,RUB,2024-12-26,2025-06-24,0.1694718168131925,BANK_087,bank,2024-12-31,True,Bank_087,BBB,mock_generator,1.0
MBK_00007588,interbank_loan,32002,5760429.970795307,EUR,2024-12-30,2025-01-06,0.049421319407000744,BANK_088,bank,2024-12-31,True,Bank_088,BBB,mock_generator,1.0
MBK_00007589,interbank_loan,32001,-23530982.813033607,RUB,2024-12-04,2025-01-03,0.15662848503488674,BANK_089,bank,2024-12-31,False,Bank_089,AA,mock_generator,1.0
MBK_00007590,interbank_loan,32102,-26714997.850753434,RUB,2024-12-14,2025-01-13,0.1610832950987857,BANK_090,bank,2024-12-31,False,Bank_090,A,mock_generator,1.0
MBK_00007591,interbank_loan,32102,-858088.6741981133,EUR,2024-12-10,2025-01-09,0.05143407892445534,BANK_091,bank,2024-12-31,False,Bank_091,A,mock_generator,1.0
MBK_00007592,interbank_loan,32101,58823.529411764706,USD,2024-12-30,2025-01-13,0.05884868330556065,BANK_092,bank,2024-12-31,True,Bank_092,A,mock_generator,1.0
MBK_00007593,interbank_loan,32101,-58823.529411764706,USD,2024-12-31,2025-01-01,0.06698986783745056,BANK_093,bank,2024-12-31,False,Bank_093,BBB,mock_generator,1.0
MBK_00007594,interbank_loan,32001,6744660.252055164,RUB,2024-12-22,2025-03-22,0.15550323612012545,BANK_094,bank,2024-12-31,True,Bank_094,A,mock_generator,1.0
MBK_00007595,interbank_loan,32001,143490.86943908894,USD,2024-12-25,2025-01-01,0.05817860475256824,BANK_095,bank,2024-12-31,True,Bank_095,A,mock_generator,1.0
MBK_00007596,interbank_loan,32002,-61284970.32471758,RUB,2024-12-23,2025-01-06,0.17206126559526108,BANK_096,bank,2024-12-31,False,Bank_096,A,mock_generator,1.0
MBK_00007597,interbank_loan,32002,297459.3297373075,USD,2024-12-27,2025-01-03,0.05209200858457791,BANK_097,bank,2024-12-31,True,Bank_097,BBB,mock_generator,1.0
MBK_00007598,interbank_loan,32102,-10678810.20245843,RUB,2024-12-28,2025-01-04,0.16192211941646284,BANK_098,bank,2024-12-31,False,Bank_098,A,mock_generator,1.0
MBK_00007599,interbank_loan,32102,5000000.0,RUB,2024-12-27,2025-01-03,0.161406851058907,BANK_099,bank,2024-12-31,True,Bank_099,BBB,mock_generator,1.0
MBK_00007600,interbank_loan,32002,5000000.0,RUB,2024-12-26,2025-01-02,0.16045820965897925,BANK_000,bank,2024-12-31,True,Bank_000,A,mock_generator,1.0
MBK_00007601,interbank_loan,32102,4188268.6188194435,EUR,2024-12-11,2025-01-10,0.04140474645430728,BANK_001,bank,2024-12-31,True,Bank_001,BBB,mock_generator,1.0
MBK_00007602,interbank_loan,32001,-208094904.73117465,RUB,2024-12-10,2025-01-09,0.16716914635562932,BANK_002,bank,2024-12-31,False,Bank_002,AAA,mock_generator,1.0
MBK_00007603,interbank_loan,32102,609502.1641596731,USD,2024-12-31,2025-01-01,0.05897391854024079,BANK_003,bank,2024-12-31,True,Bank_003,BBB,mock_generator,1.0
MBK_00007604,interbank_loan,32101,-114118622.23228738,RUB,2024-12-29,2025-01-05,0.15721124168284295,BANK_004,bank,2024-12-31,False,Bank_004,BBB,mock_generator,1.0
MBK_00007605,interbank_loan,32102,64293153.63885366,RUB,2024-12-22,2025-01-21,0.16503023006940265,BANK_005,bank,2024-12-31,True,Bank_005,AAA,mock_generator,1.0
MBK_00007606,interbank_loan,32001,107801903.04680675,RUB,2024-12-25,2025-01-01,0.16177269723797655,BANK_006,bank,2024-12-31,True,Bank_006,A,mock_generator,1.0
MBK_00007607,interbank_loan,32002,-5000000.0,RUB,2024-12-28,2025-01-04,0.16431504841193537,BANK_007,bank,2024-12-31,False,Bank_007,BBB,mock_generator,1.0
MBK_00007608,interbank_loan,32002,-430968869.17640936,RUB,2024-12-21,2025-01-04,0.16582555329347343,BANK_008,bank,2024-12-31,False,Bank_008,A,mock_generator,1.0
MBK_00007609,interbank_loan,32001,-5000000.0,RUB,2024-12-21,2025-01-20,0.15584972321803017,BANK_009,bank,2024-12-31,False,Bank_009,A,mock_generator,1.0
MBK_00007610,interbank_loan,32102,-21367665.96433759,RUB,2024-12-11,2025-03-11,0.17020546880727352,BANK_010,bank,2024-12-31,False,Bank_010,BBB,mock_generator,1.0
MBK_00007611,interbank_loan,32002,-953516.7083220257,EUR,2024-12-29,2025-01-05,0.03813834978557336,BANK_011,bank,2024-12-31,False,Bank_011,A,mock_generator,1.0
MBK_00007612,interbank_loan,32101,-229510998.8294758,RUB,2024-12-27,2025-01-03,0.15664820411634242,BANK_012,bank,2024-12-31,False,Bank_012,A,mock_generator,1.0
MBK_00007613,interbank_loan,32002,5000000.0,RUB,2024-12-15,2025-01-14,0.15738742890021953,BANK_013,bank,2024-12-31,True,Bank_013,BBB,mock_generator,1.0
MBK_00007614,interbank_loan,32101,58823.529411764706,USD,2024-12-29,2025-01-05,0.054532263281027976,BANK_014,bank,2024-12-31,True,Bank_014,A,mock_generator,1.0
MBK_00007615,interbank_loan,32102,-5000000.0,RUB,2024-12-29,2025-01-05,0.1655957710753081,BANK_015,bank,2024-12-31,False,Bank_015,A,mock_generator,1.0
MBK_00007616,interbank_loan,32101,5000000.0,RUB,2024-12-15,2025-01-14,0.17095616858290696,BANK_016,bank,2024-12-31,True,Bank_016,AA,mock_generator,1.0
MBK_00007617,interbank_loan,32001,-846376.5001168565,USD,2024-12-28,2025-01-04,0.06859823353389351,BANK_017,bank,2024-12-31,False,Bank_017,BBB,mock_generator,1.0
MBK_00007618,interbank_loan,32002,-14188851.125256136,RUB,2024-12-16,2025-01-15,0.17329220702478323,BANK_018,bank,2024-12-31,False,Bank_018,BBB,mock_generator,1.0
MBK_00007619,interbank_loan,32102,-188507.09920802148,USD,2024-12-25,2025-01-08,0.05105834606624946,BANK_019,bank,2024-12-31,False,Bank_019,BBB,mock_generator,1.0
MBK_00007620,interbank_loan,32001,6947510.39210228,RUB,2024-12-29,2025-01-12,0.16924971362602487,BANK_020,bank,2024-12-31,True,Bank_020,A,mock_generator,1.0
MBK_00007621,interbank_loan,32101,-5000000.0,RUB,2024-12-30,2025-01-06,0.17046955219353754,BANK_021,bank,2024-12-31,False,Bank_021,AAA,mock_generator,1.0
MBK_00007622,interbank_loan,32101,45976914.83061507,RUB,2024-12-25,2025-01-24,0.16890838603657307,BANK_022,bank,2024-12-31,True,Bank_022,BBB,mock_generator,1.0
MBK_00007623,interbank_loan,32101,-59766847.266916156,RUB,2024-12-23,2025-01-06,0.17418855895032417,BANK_023,bank,2024-12-31,False,Bank_023,BBB,mock_generator,1.0
MBK_00007624,interbank_loan,32002,-5000000.0,RUB,2024-12-31,2025-01-07,0.1573960598170566,BANK_024,bank,2024-12-31,False,Bank_024,BBB,mock_generator,1.0
MBK_00007625,interbank_loan,32002,58823.529411764706,EUR,2024-12-25,2025-01-24,0.04235450168161883,BANK_025,bank,2024-12-31,True,Bank_025,A,mock_generator,1.0
MBK_00007626,interbank_loan,32001,-185699152.18832564,RUB,2024-12-25,2025-01-01,0.16868914451460568,BANK_026,bank,2024-12-31,False,Bank_026,A,mock_generator,1.0
MBK_00007627,interbank_loan,32102,89262.35982668107,EUR,2024-12-20,2025-01-03,0.05241379675727016,BANK_027,bank,2024-12-31,True,Bank_027,A,mock_generator,1.0
MBK_00007628,interbank_loan,32101,220290.31289682622,USD,2024-12-30,2025-03-30,0.06427345318134002,BANK_028,bank,2024-12-31,True,Bank_028,BBB,mock_generator,1.0
MBK_00007629,interbank_loan,32101,11576032.059322042,RUB,2024-12-31,2025-01-01,0.1666882676597501,BANK_029,bank,2024-12-31,True,Bank_029,BBB,mock_generator,1.0
MBK_00007630,interbank_loan,32101,14490912.884225078,RUB,2024-12-03,2025-06-01,0.1749748760491956,BANK_030,bank,2024-12-31,True,Bank_030,AA,mock_generator,1.0
MBK_00007631,interbank_loan,32002,170574.56541689482,USD,2024-12-29,2025-01-05,0.05548023676459109,BANK_031,bank,2024-12-31,True,Bank_031,AAA,mock_generator,1.0
MBK_00007632,interbank_loan,32002,-144061.49682232703,USD,2024-12-30,2025-03-30,0.06995690422300166,BANK_032,bank,2024-12-31,False,Bank_032,AAA,mock_generator,1.0
MBK_00007633,interbank_loan,32101,24318669.711531293,RUB,2024-12-29,2025-01-05,0.1550059126292824,BANK_033,bank,2024-12-31,True,Bank_033,A,mock_generator,1.0
MBK_00007634,interbank_loan,32002,-48096491.40480589,RUB,2024-12-12,2025-01-11,0.16122201626764895,BANK_034,bank,2024-12-31,False,Bank_034,AA,mock_generator,1.0
MBK_00007635,interbank_loan,32001,-67356.0670525219,EUR,2024-12-02,2025-01-01,0.03571550406244029,BANK_035,bank,2024-12-31,False,Bank_035,A,mock_generator,1.0
MBK_00007636,interbank_loan,32002,6725849.246506984,RUB,2024-12-18,2025-01-01,0.15924428092032322,BANK_036,bank,2024-12-31,True,Bank_036,A,mock_generator,1.0
MBK_00007637,interbank_loan,32002,40015714.93433245,RUB,2024-12-28,2025-01-04,0.16625668110586145,BANK_037,bank,2024-12-31,True,Bank_037,BBB,mock_generator,1.0
MBK_00007638,interbank_loan,32001,-6016430.574423478,RUB,2024-12-30,2025-01-06,0.16534623281767918,BANK_038,bank,2024-12-31,False,Bank_038,A,mock_generator,1.0
MBK_00007639,interbank_loan,32102,321454.65688839555,USD,2024-12-11,2025-06-09,0.055029916297498135,BANK_039,bank,2024-12-31,True,Bank_039,AA,mock_generator,1.0
MBK_00007640,interbank_loan,32001,880051606.3253331,RUB,2024-12-28,2025-01-04,0.1579384755325077,BANK_040,bank,2024-12-31,True,Bank_040,BBB,mock_generator,1.0
MBK_00007641,interbank_loan,32102,-5000000.0,RUB,2024-12-23,2025-01-22,0.1722247086964247,BANK_041,bank,2024-12-31,False,Bank_041,BB,mock_generator,1.0
MBK_00007642,interbank_loan,32001,58823.529411764706,EUR,2024-12-22,2025-06-20,0.04546348677072629,BANK_042,bank,2024-12-31,True,Bank_042,A,mock_generator,1.0
MBK_00007643,interbank_loan,32002,8207799.3493586425,RUB,2024-12-28,2025-01-27,0.16230376116398226,BANK_043,bank,2024-12-31,True,Bank_043,A,mock_generator,1.0
MBK_00007644,interbank_loan,32001,-370663409.4529851,RUB,2024-12-31,2025-01-01,0.15999535742293283,BANK_044,bank,2024-12-31,False,Bank_044,AA,mock_generator,1.0
MBK_00007645,interbank_loan,32002,5000000.0,RUB,2024-12-08,2025-01-07,0.16152843160630753,BANK_045,bank,2024-12-31,True,Bank_045,A,mock_generator,1.0
MBK_00007646,interbank_loan,32102,-59085.39185832928,USD,2024-12-22,2025-01-21,0.06652264119428158,BANK_046,bank,2024-12-31,False,Bank_046,BBB,mock_generator,1.0
MBK_00007647,interbank_loan,32102,-197848142.25481954,RUB,2024-12-27,2025-01-03,0.16686663667693588,BANK_047,bank,2024-12-31,False,Bank_047,AAA,mock_generator,1.0
MBK_00007648,interbank_loan,32001,-5000000.0,RUB,2024-12-10,2025-01-09,0.17054036032845335,BANK_048,bank,2024-12-31,False,Bank_048,A,mock_generator,1.0
MBK_00007649,interbank_loan,32102,-58823.529411764706,USD,2024-12-18,2025-12-18,0.06611977819414794,BANK_049,bank,2024-12-31,False,Bank_049,BBB,mock_generator,1.0
MBK_00007650,interbank_loan,32102,-5000000.0,RUB,2024-12-03,2025-12-03,0.1691242860019279,BANK_050,bank,2024-12-31,False,Bank_050,BBB,mock_generator,1.0
MBK_00007651,interbank_loan,32001,-74505938.17867416,RUB,2024-12-11,2025-03-11,0.17221184778274995,BANK_051,bank,2024-12-31,False,Bank_051,A,mock_generator,1.0
MBK_00007652,interbank_loan,32101,32352474.193422284,RUB,2024-12-26,2025-01-09,0.16651098868832814,BANK_052,bank,2024-12-31,True,Bank_052,A,mock_generator,1.0
MBK_00007653,interbank_loan,32102,6228292.246619421,RUB,2024-12-31,2025-01-01,0.1659235742182948,BANK_053,bank,2024-12-31,True,Bank_053,A,mock_generator,1.0
MBK_00007654,interbank_loan,32102,-22891270.662095156,RUB,2024-12-26,2025-01-02,0.17002255385437295,BANK_054,bank,2024-12-31,False,Bank_054,BBB,mock_generator,1.0
MBK_00007655,interbank_loan,32102,-45481245.79366837,RUB,2024-12-11,2025-01-10,0.15944001521140302,BANK_055,bank,2024-12-31,False,Bank_055,A,mock_generator,1.0
MBK_00007656,interbank_loan,32101,33818043.86425447,RUB,2024-12-26,2025-01-02,0.16743165219699993,BANK_056,bank,2024-12-31,True,Bank_056,AA,mock_generator,1.0
MBK_00007657,interbank_loan,32102,-21156012.888488185,RUB,2024-12-17,2025-06-15,0.16623806640512334,BANK_057,bank,2024-12-31,False,Bank_057,BBB,mock_generator,1.0
MBK_00007658,interbank_loan,32002,46329454.138346374,RUB,2024-12-26,2025-01-02,0.17172597606121173,BANK_058,bank,2024-12-31,True,Bank_058,A,mock_generator,1.0
MBK_00007659,interbank_loan,32102,-7631504.1586881485,RUB,2024-12-28,2025-01-27,0.1655650105069711,BANK_059,bank,2024-12-31,False,Bank_059,BBB,mock_generator,1.0
MBK_00007660,interbank_loan,32002,-7569450.481364011,RUB,2024-12-24,2025-01-07,0.15583319924873154,BANK_060,bank,2024-12-31,False,Bank_060,BB,mock_generator,1.0
MBK_00007661,interbank_loan,32102,-109974674.17614722,RUB,2024-12-06,2025-06-04,0.17015721119889626,BANK_061,bank,2024-12-31,False,Bank_061,BBB,mock_generator,1.0
MBK_00007662,interbank_loan,32102,5000000.0,RUB,2024-12-29,2025-01-12,0.16625921217729048,BANK_062,bank,2024-12-31,True,Bank_062,A,mock_generator,1.0
MBK_00007663,interbank_loan,32001,14121391.510901285,RUB,2024-12-21,2025-01-04,0.1620673706964338,BANK_063,bank,2024-12-31,True,Bank_063,BBB,mock_generator,1.0
MBK_00007664,interbank_loan,32001,-5570401.405118576,RUB,2024-12-28,2025-01-04,0.1614993504755976,BANK_064,bank,2024-12-31,False,Bank_064,A,mock_generator,1.0
MBK_00007665,interbank_loan,32001,213176.35450861626,USD,2024-12-02,2025-01-01,0.06866743975971695,BANK_065,bank,2024-12-31,True,Bank_065,A,mock_generator,1.0
MBK_00007666,interbank_loan,32002,-69355237.12332104,RUB,2024-12-29,2025-01-12,0.1688992308747263,BANK_066,bank,2024-12-31,False,Bank_066,BB,mock_generator,1.0
MBK_00007667,interbank_loan,32002,6214024.6620972855,RUB,2024-12-12,2025-01-11,0.16725031815677283,BANK_067,bank,2024-12-31,True,Bank_067,A,mock_generator,1.0
MBK_00007668,interbank_loan,32102,35417777.47242678,RUB,2024-12-20,2025-01-03,0.1747712904087828,BANK_068,bank,2024-12-31,True,Bank_068,A,mock_generator,1.0
MBK_00007669,interbank_loan,32102,163851123.04394448,RUB,2024-12-21,2025-01-20,0.17280127064881254,BANK_069,bank,2024-12-31,True,Bank_069,A,mock_generator,1.0
MBK_00007670,interbank_loan,32001,181385326.8444095,RUB,2024-12-31,2025-01-07,0.1656203848981217,BANK_070,bank,2024-12-31,True,Bank_070,BBB,mock_generator,1.0
MBK_00007671,interbank_loan,32002,7356746.41333477,RUB,2024-12-26,2025-01-02,0.16364364596203232,BANK_071,bank,2024-12-31,True,Bank_071,A,mock_generator,1.0
MBK_00007672,interbank_loan,32001,106011020.09288904,RUB,2024-12-26,2025-01-09,0.16612379842336786,BANK_072,bank,2024-12-31,True,Bank_072,BBB,mock_generator,1.0
MBK_00007673,interbank_loan,32102,-5000000.0,RUB,2024-12-31,2025-01-01,0.16796325791447544,BANK_073,bank,2024-12-31,False,Bank_073,A,mock_generator,1.0
MBK_00007674,interbank_loan,32001,10041659.2211334,RUB,2024-12-31,2025-01-07,0.16497242553633626,BANK_074,bank,2024-12-31,True,Bank_074,BB,mock_generator,1.0
MBK_00007675,interbank_loan,32102,5000000.0,RUB,2024-12-19,2025-01-18,0.16024827134177871,BANK_075,bank,2024-12-31,True,Bank_075,A,mock_generator,1.0
MBK_00007676,interbank_loan,32102,-455049.72337638115,EUR,2024-12-02,2025-05-31,0.05257815766479298,BANK_076,bank,2024-12-31,False,Bank_076,AA,mock_generator,1.0
MBK_00007677,interbank_loan,32001,704744.2935250484,USD,2024-12-03,2025-03-03,0.0688624620506261,BANK_077,bank,2024-12-31,True,Bank_077,AA,mock_generator,1.0
MBK_00007678,interbank_loan,32002,9776794.604186948,RUB,2024-12-31,2025-01-01,0.15714801097806796,BANK_078,bank,2024-12-31,True,Bank_078,BB,mock_generator,1.0
MBK_00007679,interbank_loan,32002,58823.529411764706,USD,2024-12-31,2025-01-01,0.06640806792665738,BANK_079,bank,2024-12-31,True,Bank_079,A,mock_generator,1.0
MBK_00007680,interbank_loan,32002,130222983.55842698,RUB,2024-12-20,2025-01-19,0.16041014682200713,BANK_080,bank,2024-12-31,True,Bank_080,A,mock_generator,1.0
MBK_00007681,interbank_loan,32101,8188353.928826486,RUB,2024-12-30,2025-01-29,0.15751735069534775,BANK_081,bank,2024-12-31,True,Bank_081,AA,mock_generator,1.0
MBK_00007682,interbank_loan,32002,-5000000.0,RUB,2024-12-25,2025-01-01,0.169425365457481,BANK_082,bank,2024-12-31,False,Bank_082,A,mock_generator,1.0
MBK_00007683,interbank_loan,32102,672379.037361018,USD,2024-12-12,2025-06-10,0.050303908979233834,BANK_083,bank,2024-12-31,True,Bank_083,BBB,mock_generator,1.0
MBK_00007684,interbank_loan,32002,1266729.753708508,USD,2024-12-26,2025-03-26,0.05936507916534678,BANK_084,bank,2024-12-31,True,Bank_084,A,mock_generator,1.0
MBK_00007685,interbank_loan,32002,-750547.7991493164,EUR,2024-12-06,2025-01-05,0.04886674473814141,BANK_085,bank,2024-12-31,False,Bank_085,BBB,mock_generator,1.0
MBK_00007686,interbank_loan,32001,-184612493.33692548,RUB,2024-12-31,2025-01-01,0.15979334071732107,BANK_086,bank,2024-12-31,False,Bank_086,AAA,mock_generator,1.0
MBK_00007687,interbank_loan,32101,2188183.3518165657,EUR,2024-12-18,2025-03-18,0.03895439459143001,BANK_087,bank,2024-12-31,True,Bank_087,BBB,mock_generator,1.0
MBK_00007688,interbank_loan,32101,460993.60951754294,USD,2024-12-21,2025-01-20,0.0512359826644116,BANK_088,bank,2024-12-31,True,Bank_088,BBB,mock_generator,1.0
MBK_00007689,interbank_loan,32101,-27011986.203579944,RUB,2024-12-31,2025-01-01,0.15958358870613978,BANK_089,bank,2024-12-31,False,Bank_089,A,mock_generator,1.0
MBK_00007690,interbank_loan,32001,-172254278.9138679,RUB,2024-12-20,2025-01-19,0.1686916752677719,BANK_090,bank,2024-12-31,False,Bank_090,A,mock_generator,1.0
MBK_00007691,interbank_loan,32102,-126099.08488545999,USD,2024-12-10,2025-01-09,0.06509796785013591,BANK_091,bank,2024-12-31,False,Bank_091,BBB,mock_generator,1.0
MBK_00007692,interbank_loan,32102,881280.9471578387,EUR,2024-12-23,2025-03-23,0.05109505878855242,BANK_092,bank,2024-12-31,True,Bank_092,BB,mock_generator,1.0
MBK_00007693,interbank_loan,32001,464715.14747058926,EUR,2024-12-26,2025-01-02,0.04452928955624604,BANK_093,bank,2024-12-31,True,Bank_093,BBB,mock_generator,1.0
MBK_00007694,interbank_loan,32001,981988.0730434227,USD,2024-12-20,2025-03-20,0.06453006042882835,BANK_094,bank,2024-12-31,True,Bank_094,AAA,mock_generator,1.0
MBK_00007695,interbank_loan,32001,28306732.727618873,RUB,2024-12-31,2025-01-07,0.16146567330363668,BANK_095,bank,2024-12-31,True,Bank_095,AA,mock_generator,1.0
MBK_00007696,interbank_loan,32001,81561604.11072803,RUB,2024-12-31,2025-01-01,0.15708289379796392,BANK_096,bank,2024-12-31,True,Bank_096,A,mock_generator,1.0
MBK_00007697,interbank_loan,32102,6685833.641787305,RUB,2024-12-31,2025-01-07,0.16608420771673063,BANK_097,bank,2024-12-31,True,Bank_097,A,mock_generator,1.0
MBK_00007698,interbank_loan,32101,-119005559.0182811,RUB,2024-12-28,2025-01-04,0.1629652707651374,BANK_098,bank,2024-12-31,False,Bank_098,BBB,mock_generator,1.0
MBK_00007699,interbank_loan,32101,5000000.0,RUB,2024-12-14,2025-01-13,0.16556807627557646,BANK_099,bank,2024-12-31,True,Bank_099,BBB,mock_generator,1.0
MBK_00007700,interbank_loan,32002,-9774687.697942268,RUB,2024-12-26,2025-01-02,0.1665674879629367,BANK_000,bank,2024-12-31,False,Bank_000,AA,mock_generator,1.0
MBK_00007701,interbank_loan,32002,-88265111.3049094,RUB,2024-12-31,2025-03-31,0.16227822037630446,BANK_001,bank,2024-12-31,False,Bank_001,BBB,mock_generator,1.0
MBK_00007702,interbank_loan,32102,-1243196.7532387024,USD,2024-12-31,2025-01-01,0.05382304670140111,BANK_002,bank,2024-12-31,False,Bank_002,BB,mock_generator,1.0
MBK_00007703,interbank_loan,32101,5825216.64552489,RUB,2024-12-09,2025-01-08,0.1712898564191673,BANK_003,bank,2024-12-31,True,Bank_003,AA,mock_generator,1.0
MBK_00007704,interbank_loan,32101,10561430.240778439,RUB,2024-12-31,2025-01-01,0.16255384963818106,BANK_004,bank,2024-12-31,True,Bank_004,A,mock_generator,1.0
MBK_00007705,interbank_loan,32002,-50769649.237874426,RUB,2024-12-28,2025-01-04,0.16720601913324573,BANK_005,bank,2024-12-31,False,Bank_005,AA,mock_generator,1.0
